"0510","2016","sun_in","2890"
"0510","2016","out","4250"
"0510","2016","sat_out","3400"
"0510","2016","sun_out","2785"
"0510","2016","tot_yr","3012524"
"0510","2016","early_in","188"
"0510","2016","am_in","2325"
"0510","2016","mid_in","1240"
"0510","2016","pm_in","719"
"0510","2016","late_in","316"
"0510","2016","early_out","26"
"0510","2016","am_out","437"
"0510","2016","mid_out","985"
"0510","2016","pm_out","1295"
"0510","2016","late_out","1601"
"0510","2015","early_in","181"
"0510","2015","am_in","2111"
"0510","2015","mid_in","1122"
"0510","2015","pm_in","635"
"0510","2015","late_in","328"
"0510","2015","early_out","21"
"0510","2015","am_out","349"
"0510","2015","mid_out","790"
"0510","2015","pm_out","1127"
"0510","2015","late_out","1502"
"0510","2014","early_out","26"
"0510","2014","am_out","510"
"0510","2014","mid_out","874"
"0510","2014","pm_out","1135"
"0510","2014","late_out","1518"
"0511","2014","in","51324"
"0511","2014","out","50724"
"0511","2014","sat_in","33782"
"0511","2014","sat_out","33120"
"0511","2014","sun_in","24996"
"0511","2014","sun_out","23790"
"0511","2014","tot_yr","32180000"
"0511","2014","late_in","9042"
"0511","2014","pm_in","16001"
"0511","2014","mid_in","13299"
"0511","2014","early_in","638"
"0511","2014","am_in","7033"
"0511","2015","in","47234"
"0511","2015","sat_in","31530"
"0511","2015","sun_in","25035"
"0511","2015","out","45041"
"0511","2015","sat_out","29563"
"0511","2015","sun_out","23384"
"0511","2015","tot_yr","29379132"
"0511","2016","in","48437"
"0511","2016","sat_in","31877"
"0511","2016","sun_in","22950"
"0511","2016","out","46181"
"0511","2016","sat_out","29931"
"0511","2016","sun_out","21160"
"0511","2016","tot_yr","29754860"
"0511","2016","early_in","682"
"0511","2016","am_in","7946"
"0511","2016","mid_in","13665"
"0511","2016","pm_in","17097"
"0511","2016","late_in","8978"
"0511","2016","early_out","1137"
"0511","2016","am_out","16579"
"0511","2016","mid_out","14813"
"0511","2016","pm_out","9234"
"0511","2016","late_out","4839"
"0511","2015","early_in","665"
"0511","2015","am_in","7464"
"0511","2015","mid_in","13594"
"0511","2015","pm_in","16538"
"0511","2015","late_in","8896"
"0511","2015","early_out","1045"
"0511","2015","am_out","15944"
"0511","2015","mid_out","15003"
"0511","2015","pm_out","8838"
"0511","2015","late_out","4869"
"0511","2014","early_out","937"
"0511","2014","am_out","15701"
"0511","2014","mid_out","15204"
"0511","2014","pm_out","8874"
"0511","2014","late_out","5111"
"0512","2014","in","20943"
"0512","2014","out","21127"
"0512","2014","sat_in","16025"
"0512","2014","sat_out","15518"
"0512","2014","sun_in","9930"
"0512","2014","sun_out","10197"
"0512","2014","tot_yr","13470000"
"0512","2014","late_in","2185"
"0512","2014","pm_in","3419"
"0512","2014","mid_in","4256"
"0512","2014","early_in","1095"
"0512","2014","am_in","9990"
"0512","2015","in","22536"
"0512","2015","sat_in","16888"
"0512","2015","sun_in","10766"
"0512","2015","out","21872"
"0512","2015","sat_out","15523"
"0512","2015","sun_out","10562"
"0512","2015","tot_yr","14178948"
"0512","2016","in","23274"
"0512","2016","sat_in","17403"
"0512","2016","sun_in","10833"
"0512","2016","out","22722"
"0512","2016","sat_out","15852"
"0512","2016","sun_out","10722"
"0512","2016","tot_yr","14637993"
"0512","2016","early_in","1388"
"0512","2016","am_in","11486"
"0512","2016","mid_in","4572"
"0512","2016","pm_in","3732"
"0512","2016","late_in","2095"
"0512","2016","early_out","314"
"0512","2016","am_out","2952"
"0512","2016","mid_out","3659"
"0512","2016","pm_out","8302"
"0512","2016","late_out","7879"
"0512","2015","early_in","1238"
"0512","2015","am_in","10873"
"0512","2015","mid_in","4522"
"0512","2015","pm_in","3664"
"0512","2015","late_in","2239"
"0512","2015","early_out","314"
"0512","2015","am_out","2848"
"0512","2015","mid_out","3598"
"0512","2015","pm_out","7859"
"0512","2015","late_out","7593"
"0512","2014","early_out","291"
